Trade_ID,Product_ID,Year_ID,TradeType_ID,Trade_Value,Share_Percentage,Growth_Rate,Absolute_Change,Trade_Balance,Created_At
11725,4595,1,2,3192.01,0.0568,-1.35,-43.22,-2982.23,01-04-2023 00:00
11726,4596,1,2,4545.82,0.0809,17.22,782.72,-4246.22,01-04-2023 00:00
11727,4597,1,2,617.2,0.011,-8.4,-51.87,-578.73,01-04-2023 00:00
11728,4598,1,2,374.87,0.0067,-4.38,-16.4,-354.26,01-04-2023 00:00
11729,4599,1,2,1764.17,0.0314,1.63,28.67,-1296.87,01-04-2023 00:00
11730,4600,1,2,0.07,0,8726.7,6.23,0.08,01-04-2023 00:00
11731,6334,1,2,0.07,0,8726.7,6.23,0.08,01-04-2023 00:00
11732,4601,1,2,3.21,0.0001,45.68,1.47,-2.88,01-04-2023 00:00
11733,4602,1,2,22.74,0.0004,-51.81,-11.78,-22.5,01-04-2023 00:00
11734,4603,1,2,126.71,0.0023,-5.43,-6.88,-124.55,01-04-2023 00:00
11735,4604,1,2,37.15,0.0007,-21.3,-7.91,-36.47,01-04-2023 00:00
11736,4605,1,2,296.81,0.0053,46.9,139.21,-287.88,01-04-2023 00:00
11737,4606,1,2,0.01,0,550.27,0.07,-0.01,01-04-2023 00:00
11738,4607,1,2,364.69,0.0065,28.53,104.04,-359.48,01-04-2023 00:00
11739,4608,1,2,13.51,0.0002,-21.66,-2.93,-11.26,01-04-2023 00:00
11740,4609,1,2,71.47,0.0013,5.89,4.21,-66.13,01-04-2023 00:00
11741,4610,1,2,38.27,0.0007,-28.74,-11,-37.57,01-04-2023 00:00
11742,4611,1,2,138.15,0.0025,1.93,2.67,-123.13,01-04-2023 00:00
11743,4612,1,2,4958.66,0.0883,20.02,992.96,-4706.95,01-04-2023 00:00
11744,4613,1,2,733.73,0.0131,-14.01,-102.83,1.02,01-04-2023 00:00
11745,4614,1,2,698.62,0.0124,4.14,28.93,-386.14,01-04-2023 00:00
11746,4615,1,2,2203.68,0.0392,40.68,896.53,-2041.74,01-04-2023 00:00
11747,4616,1,2,1916.89,0.0341,-11.93,-228.64,-1893.93,01-04-2023 00:00
11748,4617,1,2,7200.36,0.1282,157.47,11338.48,-7196.72,01-04-2023 00:00
11749,6335,1,2,7200.36,0.1282,157.47,11338.48,-7196.72,01-04-2023 00:00
11750,4618,1,2,79.4,0.0014,2.81,2.23,-79.13,01-04-2023 00:00
11751,4619,1,2,10710.23,0.1907,18.14,1942.45,-10575.5,01-04-2023 00:00
11752,4620,1,2,3088.35,0.055,49.16,1518.08,-2468.31,01-04-2023 00:00
11753,4621,1,2,2925.2,0.0521,23.89,698.89,-2894.51,01-04-2023 00:00
11754,4622,1,2,265.17,0.0047,12.52,33.19,-180.85,01-04-2023 00:00
11755,4623,1,2,323.74,0.0058,45.63,147.71,-119.94,01-04-2023 00:00
11756,4624,1,2,29.73,0.0005,765.11,227.44,-29.73,01-04-2023 00:00
11757,4625,1,2,14.81,0.0003,-16.24,-2.41,-11.37,01-04-2023 00:00
11758,6336,1,2,14.81,0.0003,-16.24,-2.41,-11.37,01-04-2023 00:00
11759,4626,1,2,10.05,0.0002,-32.93,-3.31,-9.36,01-04-2023 00:00
11760,6337,1,2,10.05,0.0002,-32.93,-3.31,-9.36,01-04-2023 00:00
11761,4627,1,2,2.55,0,2.68,0.06,94.65,01-04-2023 00:00
11762,6338,1,2,2.55,0,2.68,0.06,94.65,01-04-2023 00:00
11763,4628,1,2,15118.64,0.2692,8.91,1346.53,-14412.43,01-04-2023 00:00
11764,4629,1,2,147.55,0.0026,229.6,338.77,-68.4,01-04-2023 00:00
11765,4630,1,2,1433.54,0.0255,-59.48,-852.61,-722.59,01-04-2023 00:00
11766,4631,1,2,223.69,0.004,-30.27,-67.72,-211.5,01-04-2023 00:00
11767,4632,1,2,0.13,0,129.04,0.17,-0.12,01-04-2023 00:00
11768,4633,1,2,42.77,0.0008,-27.31,-11.68,-42.42,01-04-2023 00:00
11769,6339,1,2,42.77,0.0008,-27.31,-11.68,-42.42,01-04-2023 00:00
11770,4634,1,2,12.9,0.0002,25.11,3.24,-10.4,01-04-2023 00:00
11771,6340,1,2,12.9,0.0002,25.11,3.24,-10.4,01-04-2023 00:00
11772,4635,1,2,751.02,0.0134,-27.89,-209.44,-413.54,01-04-2023 00:00
11773,6341,1,2,751.02,0.0134,-27.89,-209.44,-413.54,01-04-2023 00:00
11774,4636,1,2,1567.1,0.0279,17.23,270.06,-1468.54,01-04-2023 00:00
11775,6342,1,2,1567.1,0.0279,17.23,270.06,-1468.54,01-04-2023 00:00
11776,4637,1,2,48.08,0.0009,-21.72,-10.44,-47.82,01-04-2023 00:00
11777,4638,1,2,0.13,0,216.14,0.27,-0.11,01-04-2023 00:00
11778,6343,1,2,0.13,0,216.14,0.27,-0.11,01-04-2023 00:00
11779,4639,1,2,67.24,0.0012,-46.96,-31.58,-57.37,01-04-2023 00:00
11780,4640,1,2,39.06,0.0007,-49.55,-19.35,-5.99,01-04-2023 00:00
11781,6344,1,2,39.06,0.0007,-49.55,-19.35,-5.99,01-04-2023 00:00
11782,4641,1,2,19.7,0.0004,-17.24,-3.4,-16.84,01-04-2023 00:00
11783,4642,1,2,4248.47,0.0756,12.03,510.89,-4137.14,01-04-2023 00:00
11784,6345,1,2,4248.47,0.0756,12.03,510.89,-4137.14,01-04-2023 00:00
11785,4643,1,2,1796.13,0.032,10.32,185.32,-1721.14,01-04-2023 00:00
11786,4644,1,2,521.06,0.0093,-23.22,-120.97,-490.65,01-04-2023 00:00
11787,6346,1,2,521.06,0.0093,-23.22,-120.97,-490.65,01-04-2023 00:00
11788,4645,1,2,445.12,0.0079,0.94,4.18,-432.14,01-04-2023 00:00
11789,4646,1,2,363.28,0.0065,-28.8,-104.64,-341.48,01-04-2023 00:00
11790,4647,1,2,348.02,0.0062,-4.83,-16.82,-316.52,01-04-2023 00:00
11791,4648,1,2,491.95,0.0088,-52.48,-258.16,-352.65,01-04-2023 00:00
11792,4649,1,2,1119.55,0.0199,-13.82,-154.69,-946.98,01-04-2023 00:00
11793,6347,1,2,1119.55,0.0199,-13.82,-154.69,-946.98,01-04-2023 00:00
11794,4650,1,2,9968.12,0.1775,2.85,284.51,-8269.7,01-04-2023 00:00
11795,4651,1,2,141.98,0.0025,28.15,39.97,-58.07,01-04-2023 00:00
11796,4652,1,2,321.35,0.0057,-15.1,-48.51,-301.42,01-04-2023 00:00
11797,4653,1,2,313.17,0.0056,16.27,50.94,-202.45,01-04-2023 00:00
11798,4654,1,2,657.11,0.0117,5.48,36.03,-447.52,01-04-2023 00:00
11799,4655,1,2,431.64,0.0077,-27.12,-117.06,-315.12,01-04-2023 00:00
11800,6348,1,2,431.64,0.0077,-27.12,-117.06,-315.12,01-04-2023 00:00
11801,4656,1,2,541.58,0.0096,-11.39,-61.66,-402.62,01-04-2023 00:00
11802,4657,1,2,714.71,0.0127,16.94,121.04,-471.15,01-04-2023 00:00
11803,4658,1,2,556.64,0.0099,-45.5,-253.28,-125.14,01-04-2023 00:00
11804,6349,1,2,556.64,0.0099,-45.5,-253.28,-125.14,01-04-2023 00:00
11805,4659,1,2,86.77,0.0015,45.6,39.56,-66.43,01-04-2023 00:00
11806,4660,1,2,1258.71,0.0224,22.57,284.07,-1229,01-04-2023 00:00
11807,4661,1,2,134.27,0.0024,-9.52,-12.79,-123.84,01-04-2023 00:00
11808,4662,1,2,1887.97,0.0336,65.5,1236.55,-1863.35,01-04-2023 00:00
11809,4663,1,2,181.27,0.0032,52.32,94.84,488.84,01-04-2023 00:00
11810,4664,1,2,5078.98,0.0904,-10.53,-534.85,-4900.07,01-04-2023 00:00
11811,4665,1,2,89.94,0.0016,-2.85,-2.57,-83.97,01-04-2023 00:00
11812,4666,1,2,132.48,0.0024,0.61,0.81,-72.15,01-04-2023 00:00
11813,4667,1,2,429.49,0.0076,19.05,81.84,-350.67,01-04-2023 00:00
11814,4668,1,2,623.35,0.0111,14.77,92.1,-552.79,01-04-2023 00:00
11815,4669,1,2,506.75,0.009,6.01,30.44,-416.75,01-04-2023 00:00
11816,6350,1,2,506.75,0.009,6.01,30.44,-416.75,01-04-2023 00:00
11817,4670,1,2,19.92,0.0004,41.43,8.26,-16.28,01-04-2023 00:00
11818,6351,1,2,19.92,0.0004,41.43,8.26,-16.28,01-04-2023 00:00
11819,4671,1,2,89.54,0.0016,3.43,3.07,-86.72,01-04-2023 00:00
11820,6352,1,2,89.54,0.0016,3.43,3.07,-86.72,01-04-2023 00:00
11821,4672,1,2,1492.06,0.0266,15.66,233.59,-1358.6,01-04-2023 00:00
11822,6353,1,2,1492.06,0.0266,15.66,233.59,-1358.6,01-04-2023 00:00
11823,4673,1,2,58.48,0.001,25.37,14.83,-39.43,01-04-2023 00:00
11824,4674,1,2,11314.55,0.2015,12.86,1455.02,-10069.65,01-04-2023 00:00
11825,4675,1,2,112.66,0.002,20.94,23.59,3.16,01-04-2023 00:00
11826,4676,1,2,52.62,0.0009,70.28,36.98,214.37,01-04-2023 00:00
11827,4677,1,2,45.33,0.0008,301.18,136.52,390.14,01-04-2023 00:00
11828,4678,1,2,177.34,0.0032,-16.18,-28.7,43.67,01-04-2023 00:00
11829,4679,1,2,136.16,0.0024,81.03,110.33,-33.4,01-04-2023 00:00
11830,6354,1,2,136.16,0.0024,81.03,110.33,-33.4,01-04-2023 00:00
11831,4680,1,2,882.08,0.0157,67.49,595.32,-17.54,01-04-2023 00:00
11832,6355,1,2,882.08,0.0157,67.49,595.32,-17.54,01-04-2023 00:00
11833,4681,1,2,634.4,0.0113,18.29,116,-254.79,01-04-2023 00:00
11834,4682,1,2,1520.53,0.0271,27.89,424.06,435.18,01-04-2023 00:00
11835,4683,1,2,570.65,0.0102,10.65,60.75,-449.82,01-04-2023 00:00
11836,4684,1,2,912.26,0.0162,14.5,132.31,-587.63,01-04-2023 00:00
11837,4685,1,2,1702.85,0.0303,32.53,553.9,-986.16,01-04-2023 00:00
11838,4686,1,2,3342.46,0.0595,8.7,290.78,-1804.25,01-04-2023 00:00
11839,4687,1,2,140.15,0.0025,17.19,24.09,-122.9,01-04-2023 00:00
11840,4688,1,2,3915.11,0.0697,5.93,232.36,-3504.55,01-04-2023 00:00
11841,4689,1,2,356.07,0.0063,13.54,48.22,-293.78,01-04-2023 00:00
11842,4690,1,2,8308.1,0.1479,12.35,1026.18,-4600.12,01-04-2023 00:00
11843,4691,1,2,8017.57,0.1428,15.59,1249.98,-2835.74,01-04-2023 00:00
11844,4692,1,2,444.9,0.0079,130.97,582.7,585.62,01-04-2023 00:00
11845,4693,1,2,2406.43,0.0428,-1.29,-31.08,356.99,01-04-2023 00:00
11846,6356,1,2,2406.43,0.0428,-1.29,-31.08,356.99,01-04-2023 00:00
11847,4694,1,2,7603.54,0.1354,14.28,1085.64,-2102.46,01-04-2023 00:00
11848,4695,1,2,16.26,0.0003,1.11,0.18,-7.14,01-04-2023 00:00
11849,4696,1,2,257.22,0.0046,3.53,9.08,-157.56,01-04-2023 00:00
11850,4697,1,2,1.95,0,11.1,0.21,-1.83,01-04-2023 00:00
11851,6357,1,2,1.95,0,11.1,0.21,-1.83,01-04-2023 00:00
11852,4698,1,2,219.01,0.0039,5.99,13.13,-161.1,01-04-2023 00:00
11853,4699,1,2,12.69,0.0002,-18.81,-2.39,126.88,01-04-2023 00:00
11854,4700,1,2,23.82,0.0004,4.4,1.05,8.95,01-04-2023 00:00
11855,4701,1,2,44.76,0.0008,-18.8,-8.42,-43.11,01-04-2023 00:00
11856,4702,1,2,40.16,0.0007,-15.11,-6.06,-39.47,01-04-2023 00:00
11857,4703,1,2,205.98,0.0037,11.68,24.06,-192.84,01-04-2023 00:00
11858,4704,1,2,186.35,0.0033,20.02,37.31,-180.35,01-04-2023 00:00
11859,4705,1,2,109.28,0.0019,2.26,2.47,-72.96,01-04-2023 00:00
11860,4706,1,2,446.79,0.008,-13.3,-59.41,-416.31,01-04-2023 00:00
11861,4707,1,2,0.14,0,-2.72,-0.01,-0.03,01-04-2023 00:00
11862,6358,1,2,0.14,0,-2.72,-0.01,-0.03,01-04-2023 00:00
11863,4708,1,2,0.07,0,-31.57,-0.02,0.04,01-04-2023 00:00
11864,6359,1,2,0.07,0,-31.57,-0.02,0.04,01-04-2023 00:00
11865,4709,1,2,88.02,0.0016,25.09,22.08,-58.91,01-04-2023 00:00
11866,6360,1,2,88.02,0.0016,25.09,22.08,-58.91,01-04-2023 00:00
11867,4710,1,2,0.41,0,-30.34,-0.13,-0.2,01-04-2023 00:00
11868,6361,1,2,0.41,0,-30.34,-0.13,-0.2,01-04-2023 00:00
11869,4711,1,2,2.42,0,-20.44,-0.5,-2.42,01-04-2023 00:00
11870,4712,1,2,319.98,0.0057,-43.29,-138.53,-311.2,01-04-2023 00:00
11871,4713,1,2,9.66,0.0002,142.74,13.79,-7.34,01-04-2023 00:00
11872,6362,1,2,9.66,0.0002,142.74,13.79,-7.34,01-04-2023 00:00
11873,4714,1,2,22.55,0.0004,-95.87,-21.62,-22.4,01-04-2023 00:00
11874,4715,1,2,45.96,0.0008,-2.27,-1.04,-37.8,01-04-2023 00:00
11875,4716,1,2,1.18,0,7.83,0.09,0.61,01-04-2023 00:00
11876,4717,1,2,33.29,0.0006,-5.68,-1.89,-32.64,01-04-2023 00:00
11877,4718,1,2,3364.44,0.0599,13.51,454.67,-3190.12,01-04-2023 00:00
11878,4719,1,2,604.12,0.0108,-61.4,-370.93,-586.22,01-04-2023 00:00
11879,6363,1,2,604.12,0.0108,-61.4,-370.93,-586.22,01-04-2023 00:00
11880,4720,1,2,6094.22,0.1085,11.2,682.69,-5956.07,01-04-2023 00:00
11881,4721,1,2,450.95,0.008,3.67,16.55,-415.76,01-04-2023 00:00
11882,4722,1,2,2278.43,0.0406,13.58,309.47,-1230.86,01-04-2023 00:00
11883,4723,1,2,15334.73,0.2731,-9.32,-1429.36,-14881.29,01-04-2023 00:00
11884,4724,1,2,36133.81,0.6434,-49.46,-17870.46,-19835.39,01-04-2023 00:00
11885,4725,1,2,216.41,0.0039,-0.47,-1.03,-191.1,01-04-2023 00:00
11886,4726,1,2,29.46,0.0005,22.91,6.75,-27.83,01-04-2023 00:00
11887,4727,1,2,280.16,0.005,19.93,55.84,-185.94,01-04-2023 00:00
11888,4728,1,2,1106.88,0.0197,13.5,149.38,-992.19,01-04-2023 00:00
11889,4729,1,2,141.12,0.0025,-14.64,-20.66,-105.97,01-04-2023 00:00
11890,4730,1,2,105177.72,1.8728,21.81,22939.37,-104152.33,01-04-2023 00:00
11891,6364,1,2,105177.72,1.8728,21.81,22939.37,-104152.33,01-04-2023 00:00
11892,4731,1,2,29255.49,0.5209,28.11,8224.65,-29105.83,01-04-2023 00:00
11893,4732,1,2,4868.87,0.0867,-7.59,-369.67,-4821.15,01-04-2023 00:00
11894,4733,1,2,31683.63,0.5642,19.27,6105.22,-31068.28,01-04-2023 00:00
11895,4734,1,2,497.72,0.0089,45.95,228.71,-433.18,01-04-2023 00:00
11896,4735,1,2,95.79,0.0017,-7.9,-7.57,-80.76,01-04-2023 00:00
11897,4736,1,2,432.31,0.0077,-7.66,-33.12,-366.11,01-04-2023 00:00
11898,4737,1,2,335.62,0.006,87.26,292.88,-261.43,01-04-2023 00:00
11899,6365,1,2,335.62,0.006,87.26,292.88,-261.43,01-04-2023 00:00
11900,4738,1,2,0.1,0,246.5,0.25,0.14,01-04-2023 00:00
11901,4739,1,2,5093.61,0.0907,11.13,567.17,-4073.58,01-04-2023 00:00
11902,4740,1,2,914.2,0.0163,-0.73,-6.71,-559.89,01-04-2023 00:00
11903,4741,1,2,670.99,0.0119,14.27,95.77,1102.44,01-04-2023 00:00
11904,4742,1,2,542.59,0.0097,-3.52,-19.09,239.76,01-04-2023 00:00
11905,4743,1,2,899.65,0.016,10.62,95.51,-679.45,01-04-2023 00:00
11906,4744,1,2,1005.8,0.0179,0.94,9.42,1604.66,01-04-2023 00:00
11907,6366,1,2,1005.8,0.0179,0.94,9.42,1604.66,01-04-2023 00:00
11908,4745,1,2,3460.47,0.0616,36.02,1246.62,-1898.53,01-04-2023 00:00
11909,4746,1,2,3173.78,0.0565,16.25,515.81,1886.06,01-04-2023 00:00
11910,4747,1,2,754.75,0.0134,-16.6,-125.28,3596.65,01-04-2023 00:00
11911,4748,1,2,272.97,0.0049,1.26,3.43,122.99,01-04-2023 00:00
11912,4749,1,2,395.23,0.007,-24.46,-96.67,1849.83,01-04-2023 00:00
11913,4750,1,2,864.41,0.0154,-15.38,-132.94,-852.96,01-04-2023 00:00
11914,4751,1,2,257.13,0.0046,9.55,24.55,-224.65,01-04-2023 00:00
11915,4752,1,2,858.97,0.0153,-13.49,-115.86,-814.96,01-04-2023 00:00
11916,4753,1,2,6.08,0.0001,150.14,9.14,4.82,01-04-2023 00:00
11917,4754,1,2,69.25,0.0012,48.21,33.38,555.41,01-04-2023 00:00
11918,4755,1,2,926.15,0.0165,6.91,64.01,-179.18,01-04-2023 00:00
11919,4756,1,2,44.88,0.0008,67.62,30.34,-38.67,01-04-2023 00:00
11920,4757,1,2,1450.97,0.0258,9.43,136.86,-1257.44,01-04-2023 00:00
11921,4758,1,2,333.92,0.0059,25.28,84.4,-11.13,01-04-2023 00:00
11922,4759,1,2,76.66,0.0014,-24.56,-18.83,-72.84,01-04-2023 00:00
11923,6367,1,2,76.66,0.0014,-24.56,-18.83,-72.84,01-04-2023 00:00
11924,4760,1,2,3736.41,0.0665,-2.72,-101.54,-3736.22,01-04-2023 00:00
11925,6368,1,2,3736.41,0.0665,-2.72,-101.54,-3736.22,01-04-2023 00:00
11926,6369,1,2,0.25,0,-85.74,-0.21,,01-04-2023 00:00
11927,4762,1,2,8.84,0.0002,-82.79,-7.32,-4.59,01-04-2023 00:00
11928,4763,1,2,0.06,0,-17.15,-0.01,-0.06,01-04-2023 00:00
11929,6370,1,2,0.06,0,-17.15,-0.01,-0.06,01-04-2023 00:00
11930,4764,1,2,0.06,0,1959.79,1.14,39.51,01-04-2023 00:00
11931,4765,1,2,0.01,0,-17.76,0,0.89,01-04-2023 00:00
11932,6371,1,2,0.01,0,-17.76,0,0.89,01-04-2023 00:00
11933,4766,1,2,0.25,0,-69.29,-0.17,-0.25,01-04-2023 00:00
11934,4767,1,2,0,0,0,0.06,0,01-04-2023 00:00
11935,6372,1,2,0,0,0,0.06,0,01-04-2023 00:00
11936,4768,1,2,0.19,0,-62.83,-0.12,6.21,01-04-2023 00:00
11937,4769,1,2,10.98,0.0002,-79.73,-8.75,-10.91,01-04-2023 00:00
11938,4770,1,2,25.54,0.0005,-24.39,-6.23,-25.54,01-04-2023 00:00
11939,4771,1,2,3.86,0.0001,-55.98,-2.16,4.02,01-04-2023 00:00
11940,4772,1,2,14.2,0.0003,-67.79,-9.63,-0.61,01-04-2023 00:00
11941,4773,1,2,32.04,0.0006,393.01,125.94,521.03,01-04-2023 00:00
11942,4774,1,2,0,0,1885146.15,0.02,14.89,01-04-2023 00:00
11943,4775,1,2,269.27,0.0048,115.24,310.33,-212.24,01-04-2023 00:00
11944,6373,1,2,269.27,0.0048,115.24,310.33,-212.24,01-04-2023 00:00
11945,4776,1,2,7.91,0.0001,2148.15,169.98,74.97,01-04-2023 00:00
11946,6374,1,2,7.91,0.0001,2148.15,169.98,74.97,01-04-2023 00:00
11947,4777,1,2,0.05,0,0,-0.05,15.3,01-04-2023 00:00
11948,4780,1,2,0.01,0,0,-0.01,13.06,01-04-2023 00:00
11949,6375,1,2,0.01,0,0,-0.01,13.06,01-04-2023 00:00
11950,4781,1,2,50.99,0.0009,69.4,35.39,-50.47,01-04-2023 00:00
11951,4782,1,2,32.83,0.0006,-4.38,-1.44,80.8,01-04-2023 00:00
11952,4783,1,2,24.32,0.0004,98.65,23.99,119.87,01-04-2023 00:00
11953,4784,1,2,3396.94,0.0605,-28.41,-965.03,-3222.28,01-04-2023 00:00
11954,4785,1,2,570.52,0.0102,16.67,95.14,-482.85,01-04-2023 00:00
11955,4786,1,2,65.76,0.0012,-40.93,-26.92,-41.62,01-04-2023 00:00
11956,4787,1,2,103.08,0.0018,0.64,0.66,-41.94,01-04-2023 00:00
11957,4788,1,2,139.16,0.0025,10.33,14.38,166.83,01-04-2023 00:00
11958,4789,1,2,716.97,0.0128,-16.52,-118.46,-384.78,01-04-2023 00:00
11959,4790,1,2,112.39,0.002,7.66,8.61,-34.36,01-04-2023 00:00
11960,6376,1,2,112.39,0.002,7.66,8.61,-34.36,01-04-2023 00:00
11961,4791,1,2,856.89,0.0153,29.03,248.76,-329,01-04-2023 00:00
11962,6377,1,2,856.89,0.0153,29.03,248.76,-329,01-04-2023 00:00
11963,4792,1,2,0.15,0,-46.87,-0.07,57.33,01-04-2023 00:00
11964,4793,1,2,22.48,0.0004,-0.19,-0.04,224.11,01-04-2023 00:00
11965,6378,1,2,22.48,0.0004,-0.19,-0.04,224.11,01-04-2023 00:00
11966,4796,1,2,4.94,0.0001,49.69,2.46,-4.94,01-04-2023 00:00
11967,4797,1,2,2.23,0,980.34,21.85,5.46,01-04-2023 00:00
11968,4798,1,2,36.27,0.0006,-64.86,-23.53,302.73,01-04-2023 00:00
11969,4799,1,2,84.92,0.0015,-98.09,-83.3,788.44,01-04-2023 00:00
11970,4800,1,2,65.93,0.0012,-29.56,-19.49,1811.83,01-04-2023 00:00
11971,6379,1,2,65.93,0.0012,-29.56,-19.49,1811.83,01-04-2023 00:00
11972,4801,1,2,3.83,0.0001,-58.58,-2.24,4871.53,01-04-2023 00:00
11973,6380,1,2,3.83,0.0001,-58.58,-2.24,4871.53,01-04-2023 00:00
11974,4802,1,2,4.2,0.0001,-47.97,-2.01,930.8,01-04-2023 00:00
11975,6381,1,2,4.2,0.0001,-47.97,-2.01,930.8,01-04-2023 00:00
11976,4803,1,2,29.85,0.0005,-39.19,-11.7,-27.82,01-04-2023 00:00
11977,4804,1,2,8,0.0001,88.69,7.09,1441.22,01-04-2023 00:00
11978,6382,1,2,8,0.0001,88.69,7.09,1441.22,01-04-2023 00:00
11979,6383,1,2,1.96,0,-11.54,-0.22,,01-04-2023 00:00
11980,4806,1,2,4.15,0.0001,-72.3,-3,6.2,01-04-2023 00:00
11981,4807,1,2,12.93,0.0002,148.03,19.15,3.62,01-04-2023 00:00
11982,4808,1,2,37.94,0.0007,25.75,9.78,-25.51,01-04-2023 00:00
11983,4809,1,2,37.13,0.0007,-65.47,-24.31,10763.7,01-04-2023 00:00
11984,6384,1,2,37.13,0.0007,-65.47,-24.31,10763.7,01-04-2023 00:00
11985,4810,1,2,55.59,0.001,-46.16,-25.66,35530.93,01-04-2023 00:00
11986,6385,1,2,55.59,0.001,-46.16,-25.66,35530.93,01-04-2023 00:00
11987,4811,1,2,1625.31,0.0289,17.52,284.7,4233.95,01-04-2023 00:00
11988,6386,1,2,1625.31,0.0289,17.52,284.7,4233.95,01-04-2023 00:00
11989,4812,1,2,987.82,0.0176,3.39,33.49,-881.49,01-04-2023 00:00
11990,6387,1,2,987.82,0.0176,3.39,33.49,-881.49,01-04-2023 00:00
11991,4813,1,2,2.6,0,189.39,4.93,651.07,01-04-2023 00:00
11992,6388,1,2,2.6,0,189.39,4.93,651.07,01-04-2023 00:00
11993,4814,1,2,46.23,0.0008,-71.73,-33.16,1061.77,01-04-2023 00:00
11994,6389,1,2,46.23,0.0008,-71.73,-33.16,1061.77,01-04-2023 00:00
11995,4815,1,2,620.36,0.011,-56.82,-352.48,-449.42,01-04-2023 00:00
11996,6390,1,2,620.36,0.011,-56.82,-352.48,-449.42,01-04-2023 00:00
11997,4816,1,2,299.56,0.0053,175.34,525.26,-285.25,01-04-2023 00:00
11998,6391,1,2,299.56,0.0053,175.34,525.26,-285.25,01-04-2023 00:00
11999,4817,1,2,0,0,0,0.39,0,01-04-2023 00:00
12000,6392,1,2,0,0,0,0.39,0,01-04-2023 00:00
12001,4818,1,2,164.62,0.0029,-40.19,-66.16,-164.62,01-04-2023 00:00
12002,6393,1,2,164.62,0.0029,-40.19,-66.16,-164.62,01-04-2023 00:00
12003,4819,1,2,1939.17,0.0345,6.81,132.04,-1423.48,01-04-2023 00:00
12004,4820,1,2,1.7,0,-94.94,-1.61,11.11,01-04-2023 00:00
12005,6394,1,2,1.7,0,-94.94,-1.61,11.11,01-04-2023 00:00
12006,4821,1,2,175.32,0.0031,148.65,260.63,4978.91,01-04-2023 00:00
12007,4822,1,2,5.1,0.0001,-53.71,-2.74,3169.3,01-04-2023 00:00
12008,4823,1,2,32.43,0.0006,113.01,36.65,1422.08,01-04-2023 00:00
12009,4824,1,2,187.99,0.0033,-83.38,-156.75,1136.57,01-04-2023 00:00
12010,4825,1,2,1.01,0,207.56,2.09,482.07,01-04-2023 00:00
12011,4826,1,2,0.22,0,0,-0.22,0.23,01-04-2023 00:00
12012,6395,1,2,0,0,0,0.56,,01-04-2023 00:00
12013,4827,1,2,0,0,0,0.75,0,01-04-2023 00:00
12014,4828,1,2,6.83,0.0001,1062.32,72.51,-2.64,01-04-2023 00:00
12015,4829,1,2,15.07,0.0003,-30.11,-4.54,0.25,01-04-2023 00:00
12016,4830,1,2,9.73,0.0002,75.42,7.34,-2.2,01-04-2023 00:00
12017,4831,1,2,2.06,0,-11.95,-0.25,27.26,01-04-2023 00:00
12018,4832,1,2,218.34,0.0039,96.44,210.57,-200.97,01-04-2023 00:00
12019,4833,1,2,5.72,0.0001,202.97,11.6,49.69,01-04-2023 00:00
12020,4834,1,2,164.09,0.0029,37.2,61.04,112.84,01-04-2023 00:00
12021,4835,1,2,210.25,0.0037,109.87,231,1830.82,01-04-2023 00:00
12022,6396,1,2,210.25,0.0037,109.87,231,1830.82,01-04-2023 00:00
12023,4836,1,2,1141.49,0.0203,0.57,6.49,-1020.67,01-04-2023 00:00
12024,4837,1,2,489.49,0.0087,-24.71,-120.97,-328.87,01-04-2023 00:00
12025,4838,1,2,591.18,0.0105,6.21,36.7,510.03,01-04-2023 00:00
12026,4839,1,2,279.18,0.005,0.21,0.58,117,01-04-2023 00:00
12027,4840,1,2,222.57,0.004,39.19,87.22,-209.55,01-04-2023 00:00
12028,4841,1,2,5159.46,0.0919,7.03,362.84,-3689.24,01-04-2023 00:00
12029,4842,1,2,2660.13,0.0474,-0.05,-1.42,3783.9,01-04-2023 00:00
12030,4843,1,2,12013.63,0.2139,11.47,1377.8,-6102.33,01-04-2023 00:00
12031,4844,1,2,2540.05,0.0452,0.27,6.73,3306.12,01-04-2023 00:00
12032,6397,1,2,2540.05,0.0452,0.27,6.73,3306.12,01-04-2023 00:00
12033,4845,1,2,599.92,0.0107,-18.42,-110.5,830.37,01-04-2023 00:00
12034,4846,1,2,1378.63,0.0245,25.77,355.33,493.62,01-04-2023 00:00
12035,4847,1,2,411.67,0.0073,1.8,7.42,93.97,01-04-2023 00:00
12036,4848,1,2,904.95,0.0161,-23.67,-214.24,1382.11,01-04-2023 00:00
12037,4849,1,2,1627.04,0.029,18.68,303.86,-728.43,01-04-2023 00:00
12038,4850,1,2,1811.97,0.0323,3.74,67.7,475.76,01-04-2023 00:00
12039,4851,1,2,1784.04,0.0318,1.24,22.13,-971.74,01-04-2023 00:00
12040,4852,1,2,16854.43,0.3001,15.13,2549.77,11500.35,01-04-2023 00:00
12041,4853,1,2,46.09,0.0008,-43.44,-20.02,-43.85,01-04-2023 00:00
12042,4854,1,2,167.84,0.003,-46.96,-78.82,-149.15,01-04-2023 00:00
12043,4855,1,2,42.8,0.0008,3.38,1.45,19.25,01-04-2023 00:00
12044,4856,1,2,1.14,0,-88.24,-1.01,54.07,01-04-2023 00:00
12045,4857,1,2,12.78,0.0002,2.05,0.26,18486.05,01-04-2023 00:00
