HSCode,Commodity,HS2,Product_ID,Industry_Category,Product_Type,Created_At
630710,"FLOOR-CLOTHS,DISH-CLOTHS,DUSTERS          AND SIMILAR CLEANING CLOTHS",63,3114,Textiles & Textile Articles,Manufactured Goods,2023-01-01 13:19:25
630720,LIFE-JACKETS AND LIFEBELTS,63,3115,Textiles & Textile Articles,Manufactured Goods,2023-01-01 13:19:30
630790,OTHER MADE UP ARTICLES,63,3116,Textiles & Textile Articles,Manufactured Goods,2023-01-01 13:19:35
630800,"SETS CONSSTNG OF WOVN FBRCS AND YRN,W/N WTH ACCSSRS,FR MKNG RUGS,TPSTRS,EMBRDRD TABLE CLOTH AND LIKE IN PCKNGS FR RTL SA",63,3117,Textiles & Textile Articles,Manufactured Goods,2023-01-01 13:19:40
630900,WORN CLOTHING AND OTHER WORN ARTICLES,63,3118,Textiles & Textile Articles,Manufactured Goods,2023-01-01 13:19:45
631010,"SORTED RAGS,SCRP TWNE,CORDGE,ROPE ETC",63,3119,Textiles & Textile Articles,Manufactured Goods,2023-01-01 13:19:50
631090,"OTHR RAGS,SCRP TWNE,CORDGE,ROPE ETC",63,3120,Textiles & Textile Articles,Manufactured Goods,2023-01-01 13:19:55
640110,WTRPRF FTWR INCRPNTG A PROTCTVE MTL TOECAP,64,3121,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:00
640192,WTRPRF FTWR COVERING THE ANKLE BUT NT KNEE,64,3122,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:05
640199,OTHER WATER PROOF FOOTWEAR,64,3123,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:10
640212,SKI-BOOTS AND CROSS-COUNTRY SKI FOOTWEAR  AND SNOWBOARD BOOTS,64,3124,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:15
640219,OTHER SPORTS FOOTWEAR                     WITH OUTER SOLES AND UPPER OF RUBBER/PLASTIC,64,3125,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:20
640220,FOOTWEAR WITH UPPER STRAPS OF THONGS      ASMBLD TO SOLE BY MEANS OF PLUGS,64,3126,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:25
640291,FOOTWEAR COVERING THE ANKLE               WITH OUTER SOLES AND UPPER OF RUBBER/PLASTIC,64,3127,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:30
640299,OTHER FOOTWEAR OF 6402,64,3128,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:35
640312,SKI BOOTS AD CROSS COUNTRY SKI FOOTWEAR   AND SNOWBOARD BOOTS,64,3129,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:40
640319,"FTWEAR WTH OUTR SOLES OF RUBR,PLSTCS,     WITH UPPERS OF LEATHER",64,3130,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:45
640320,FTWEAR WTH OUTR SOLES OF LTHR AND UPPRS     WHICH CONSIST OF LTHR STRPS ACRS THE      INSTEP AND AROUND THE BIG TOE,64,3131,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:50
640340,"OTHER FOOTWEAR, METAL TOE-CAP",64,3132,Footwear & Headgear,Consumer Goods,2023-01-01 13:20:55
640351,ANKLE CVRD FTWEAR WTH OUTR SOLES OF LTHR,64,3133,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:00
640359,OTHER FOOTWEAR WITH OUTER SOLES OF LEATHER,64,3134,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:05
640391,OTHER ANKLE COVERED FOOTWEAR,64,3135,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:10
640399,OTHR FTWR WITH OUTER SOLES OF OTHER MTRLS,64,3136,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:15
640411,SPORTS FTWEAR-TENNS SHOES BSKTBL SHOES GYNGYMSHOES ETC WTH OUTR SOLES OFRUBR/PLSTCS,64,3137,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:20
640419,OTHR FTWEAR WTH OUTR SOLES OF RUBR/PLSTCS AND WITH UPPER OF TEXTILE MATERIALS,64,3138,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:25
640420,FTWEAR WTH OUTR SOLES OF LTHR/CMPSTN LTHR AND WITH UPPER OF TEXTILE MATERIALS,64,3139,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:30
640510,OTHR FTWR WITH UPPERS OF LTHR/CMPSTN LTHR,64,3140,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:35
640520,OTHR FTWR WITH UPPERS OF TXTL MATERIALS,64,3141,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:40
640590,ALL OTHER FOOTWEAR,64,3142,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:45
640610,UPPERS AND PRTS THEREOF OTHR THN STIFFENERS,64,3143,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:50
640620,OUTER SOLES AND HEELS OF RBBER/PLSTCS,64,3144,Footwear & Headgear,Consumer Goods,2023-01-01 13:21:55
640690,"OTHER GAITERS, LEGGINGS AND SIMILAR ARTICLES, AND PARTS THEREOF",64,3145,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:00
650100,HAT-FORMS-HAT-BODIES AND HOODS OF FELT NTHR BLCKD TO SHAPE NOR WTH MADE BRIMS PLATEAUXAND MANCHONS(INCL SLIT MANCHONS) O,65,3146,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:05
650200,HAT SHAPES PLTD/MADE BY ASSMBLNG STRPS OF ANY MATRL NTHR BLCKD TO SHAPE NOR WTH     MADE BRMS NOR LIND NOR TRMMD,65,3147,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:10
650400,HATS AND OTHR HEADGEAR PLTD/MADE BY ASSMBLNGSTRIPS OF ANY MATRLS W/N LIND/TRMMD,65,3148,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:15
650500,"HATS AND OTHER HEADGEAR, KNITTED OR  CROCHETED, OR MADE UP FROM LACE, FELT OR OTHER TEXTILE FABRIC",65,3149,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:20
650610,SAFETY HEADGEAR,65,3150,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:25
650691,OTHER HEADGEAR OF RUBBER OR OF PLASTICS,65,3151,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:30
650699,OTHER HEADGEAR OF OTHER MATERIALS,65,3152,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:35
650700,"HEAD-BANDS,LININGS,COVERS,HAT FOUNDATIONS,HAT FRAMES,PEAKSAND CHINSTRAPS,FOR HEADGEAR",65,3153,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:40
660110,GARDEN OR SIMILAR UMBRELLAS,66,3154,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:45
660191,UMBRELLAS HAVING A TELESCOPIC SHAFT,66,3155,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:50
660199,OTHER UMBRELLAS,66,3156,Footwear & Headgear,Consumer Goods,2023-01-01 13:22:55
660200,WALKING STICKS SEAT STICKS WHIPS RIDING   CROPS AND THE LIKE,66,3157,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:00
660320,UMBRELLA FRAMES INCLUDING FRAMES          MOUNTED ON SHAFTS(STICKS),66,3158,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:05
660390,OTHER PRTS OF UMBRELLA WALKING STICKS ETC,66,3159,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:10
670100,SKNS AND OTHR PRTS OF BRDS WTH THEIR FEATHRSOR DOWN FEATHRS AND PRTS THROF DOWNSAND ARTCLS(EXCL GOODS OF 0505 AND WRKD Q,67,3160,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:15
670210,ARTIFICIAL FLOWERS ETC OF PLASTICS,67,3161,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:20
670290,ARTIFICIAL FLOWERS ETC OF OTHER MATERIALS,67,3162,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:25
670300,"HUMN HAIR DRSSD THNND BLEACHD/OTHRWS WORKDWOOL/OTHR ANML HAIR/OTHR TXTL MATRLS,     FOR MAKING WIGS/THE LIKE",67,3163,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:30
670411,COMPLETE WIGS OF SYNTHETIC TXTL MATRLS,67,3164,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:35
670419,"FALSE,EYBROS EYLASHS ETC OF SYN TXTL MTRL",67,3165,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:40
670420,WIGS NETS EYEBROWS ETC OF HUMAN HAIR,67,3166,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:45
670490,"WIGS, NETS, EYEBROW ETC OF OTHER MATERIALS",67,3167,Footwear & Headgear,Consumer Goods,2023-01-01 13:23:50
680100,SETTS CURBSTONES AND FLAGSTONES           OF NATURAL STONE(EXCEPT SLATE),68,3168,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:23:55
680210,TILES CUBES ETC W/N RECTNGLR(INCL SQR)    WHOSE LRGST SURFC FACE BE ENCLSD IN A SQR MEASRNG<49 SQ CM ARTFCLY COLRD GRNLS,68,3169,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:00
680221,SIMPLY CUT/SAWN MARBLE TRAVERTINE AND       ALABASTER WITH A FLAT OR EVEN SURFACE,68,3170,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:05
680223,SMPLY CUT/SWN GRANITE WTH A FLT/EVN SURFCE,68,3171,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:10
680229,OTR SMPLY CUT/SWN STNE WTH A FLT EVN SRFCE,68,3172,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:15
680291,OTHER MARBLE TRAVERTINE AND ALABASTER,68,3173,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:20
680292,OTHER CALCAREOUS STONE,68,3174,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:25
680293,OTHER GRANITE,68,3175,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:30
680299,OTHER STONE,68,3176,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:35
680300,WRKD SLATE AND ARTCLS OF SLATE/AGLMRTD SLATE,68,3177,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:40
680410,"MLSTNS AND GRNDSTNS FR MLNG,GRNDNG/PULPNG",68,3178,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:45
680421,MILLSTONES GRNDSTONES GRNDNG WHEELS ETC OFAGGLOMERATED SYNTHETIC OR NATURAL DIAMOND,68,3179,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:50
680422,MILLSTONES GRNDSTONES GRNDNG WHEELS ETC OFOTHR AGGLOMERATED ABRASIVES/OF CERAMICS,68,3180,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:24:55
680423,MILLSTONES GRINDSTONES GRINDING WHEELS    AND THE LIKE OF NATURAL STONE,68,3181,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:00
680430,HAND SHARPENING OR POLISHING STONES,68,3182,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:05
680510,NATURAL OR ARTIFICIAL ABRASIVE POWDER OR  GRAIN ON A BASE OF WOVN TXTILE FABRIC ONLY,68,3183,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:10
680520,NATURAL OR ARTIFICIAL ABRASIVE POWDER OR  GRAIN ON A BASE OF PAPR OR PAPRBOARD ONLY,68,3184,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:15
680530,NATURAL OR ARTIFICALS ABRASIVE POWDER     OR GRAIN ON A BASE OF OTHER MATERIALS,68,3185,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:20
680610,SLAG WOOL ROCK WOOL AND SMLR MNRL WOOL(INCL INTERMXTRS THEROF)IN BULK SHEETS/ROLLS,68,3186,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:25
680620,EXFOLTD VERMCULT EXPND CLAYS FOAMD SLAG AND SMLR EXPND MNRL MATRLS(INCL INTERMXTRS),68,3187,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:30
680690,OTHER(MXTRS AND ARTCLS OF HEAT INSULATNG    SOUND INSULATNG/ABSRBNG MNRL MATRLS),68,3188,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:35
680710,ARTICLES OF ASPHALT/OF SMLR MATRL IN ROLLS,68,3189,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:40
680790,"ARTICLS OF ASPHLT/OF SMLR MATRLS,OTHR FORM",68,3190,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:45
680800,"PANELS BOARDS ETC OFVGTBL FIBR OF STRAW/  OF SHVNGS CHIPS SAWDUST/OTHR WASTE OF WOODWOOD,AGLMRTD WTH CMNT,PLSTR/OTHR BIN",68,3191,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:50
680911,ARTCLS OF PLASTER OR OF ITS COMPOSITIONS  FACED/RNFRCD WITH PAPER/PAPERBRD ONLY,68,3192,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:25:55
680919,OTHER BOARDS SHEETS PANELS ETC NON ORNMNTD,68,3193,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:00
680990,OTHER ARTICLES,68,3194,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:05
681011,BUILDING BLOCKS AND BRICKS,68,3195,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:10
681019,OTHER (TILES FLAGSTONES ETC),68,3196,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:15
681091,PREFBRCTD STRCTRL CMPNTS FR BLDG/CVL ENGNG,68,3197,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:20
681099,OTHER ARTCLS OF CEMENT/CONCRETE ETC,68,3198,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:25
681140,CONTAINING ASBESTOS:,68,3199,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:30
681181,CORRUGATED SHEETS,68,3200,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:35
681182,"OTHER SHEETS, PANELS, TILES AND SIMILAR   ARTICLES",68,3201,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:40
681189,OTHER ARTICLES,68,3202,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:45
681280,FABRICATED ASBESTOS FIBRES- OF CROCIDOLITE,68,3203,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:50
681291,"CLOTHING, CLOTHING ACCESSORIES, FOOTWEAR  AND HEADGEAR",68,3204,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:26:55
681299,OTHER:,68,3205,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:00
681320,CONTAINING ASBESTOS:,68,3206,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:05
681381,BRAKE LININGS AND PADS,68,3207,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:10
681389,OTHER,68,3208,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:15
681410,PLATES SHEETS AND STRIPS OF AGGLOMERATED OR RECONSTITUTED MICA W/N ON A SUPPORT,68,3209,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:20
681490,OTHER WORKED MICA AND ARTICLES OF MICA ETC,68,3210,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:25
681511,CARBON FIBRES,68,3211,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:30
681512,FABRICS OF CARBON FIBRES,68,3212,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:35
681513,OTHER ARTICLES OF CARBON FIBRES,68,3213,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:40
681519,OTHERS,68,3214,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:45
681520,ARTICLES OF PEAT,68,3215,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:50
681591,"CONTAINING MAGNESITE, MAGNESIA IN THE FORM OF PERICLASE ,DOLOMITE INCLUDING IN THE FORM OF DOLIME , OR CHROMITE",68,3216,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:27:55
681599,OTHER ARTCLS OF STONES/OTHR MINRLS,68,3217,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:00
690100,"BRICKS,BLOCKS ETC OF SILICEOUS FOSSIL MEAL(KIESELGUHR ETC)/OF SMLR SILICEOUS EARTHS",69,3218,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:05
690210,"GOODS CONTNG BY WT SINGLY/TOGETHR>50% OF  THE ELMNTS MAGNSM,CALSIUM/CHROMIUM EXPRSSDAS MAGNSM OXIDE,CALSIM OXIDE/CHROMIM",69,3219,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:10
690220,"REFRCTORY BRCKS BLOCKS ETC CONTNG BY WT>  50% OF ALUMINA,SILICA/OF MIXTURE OF THESE",69,3220,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:15
690290,"OTHR REFRACTROY BRICKS,BLOCKS,TILES ETC",69,3221,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:20
690310,"CONTAINING BY WEIGHT , MORE THAN 50 % OF FREE CARBON",69,3222,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:25
690320,GOODS CONTNG BY WT>50% OF ALUMINA         (ALUMINIUM OXIDE)/OF A MXTR/COMPOUND OF   ALUMINA AND OF SILICA(SILICON DI-OXI,69,3223,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:30
690390,OTHER REFRACTORY CERAMIC GOODS,69,3224,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:35
690410,BUILDING BRICKS,69,3225,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:40
690490,"FLOORING BLOCKS,SUPPORT/FILLER TILES ETC",69,3226,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:45
690510,ROOFING TILES,69,3227,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:50
690590,"CHMNY POTS AND LNRS,COWLS,OTHR CNSTRCTNL GDS",69,3228,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:28:55
690600,CERMC PIPES CONDUITS GUTTRNG AND PIPE FITTNG,69,3229,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:00
690721,OF A WATER ABSORPTION COEFFICIENT BY WEIGHT NOT EXCEEDING 0.5%,69,3230,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:05
690722,OF A WATER ABSORPTION COEFFICIENT BY WEIGHT EXCEEDING 0.5% BUT NOT EXCEEDING 10%,69,3231,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:10
690723,OF A WATER ABSORPTION COEFFICIENT BY WEIGHT EXCEEDING 10%,69,3232,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:15
690730,"MOSAIC CUBES AND THE LIKE, OTHER THAN THOSE OF SUB-HEADING 6907 40:",69,3233,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:20
690740,Furnishing ceramics,69,3234,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:25
690911,CERMC WARES FR LABRTRY ETC OF PORCELAIN,69,3235,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:30
690912,CERAMIC ARTCLS E.G TROUGHS TUBS ETC HAVNG HRDNS  >=9 ON THE MOHS SCALE,69,3236,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:35
690919,OTHR CERMC WARES FR LABRTRY ETC,69,3237,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:40
690990,"CEREMIC TROUGHS,TUBS;POTS JARS AND THE LIKE",69,3238,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:45
691010,SANITARY FIXTURES OF PORCELAIN/CHINA,69,3239,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:50
691090,OTHR SANITARY FIXTURES(EXCL OF PORCELAIN),69,3240,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:29:55
691110,TABLEWARE AND KITCHENWARE OF PRCLN CHNA,69,3241,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:00
691190,OTHR HSEHLD AND TOILT ARTICLES OF PRCLN CHNA,69,3242,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:05
691200,"CERMC TABLEWARE,KITCHENWARE,OTHR HOUSEHOLDARTCLS ETC OTHR THAN OF PORCELIAN OR CHINA",69,3243,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:10
691310,STATUETTES ETC OF PORCELAIN/CHINA,69,3244,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:15
691390,OTHR STATUETTE ETC(EXCL OF PORCLAIN/CHINA),69,3245,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:20
691410,OTHR CERMC ARTCLS OF PORCELAIN/CHINA,69,3246,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:25
691490,OTHR CERMC ARTCLS EXCL OF PORCELAIN/CHINA,69,3247,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:30
700100,CULLET ETC. OF GLASS; EXCLUDING GLASS FROM CATHODE RAY TUBES OR OTHER ACTIVATED GLASS OF HEADING 8549 ;GLASS IN THE MASS,70,3248,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:35
700210,GLASS IN BALLS,70,3249,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:40
700220,RODS,70,3250,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:45
700231,TUBES OF FUSED QUARTZ/OTHR FUSED SILICA,70,3251,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:50
700232,TUBS OF OTHR GLS HAVNG A LINEAR COEFICNT  OF EXPNSION NT EXCDNG 5X10-6 PR KLVN WTHN A TMPRATRE RANGE OF 0 DGR.C TO 300 D,70,3252,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:30:55
700239,OTHER GLASS TUBES,70,3253,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:00
700312,NON-WIRD SHT OF COLRD THROUGH OUT THE MASS(BODY TNTD) OPACFD FLSHD/HAVNG AN ABSRBNT REFLECTING/NON-REFLCTNG LAYR,70,3254,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:05
700319,OTHER NON-WIRED SHEETS,70,3255,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:10
700320,WIRED SHEETS,70,3256,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:15
700330,PROFILES,70,3257,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:20
700420,GLS COLRD THROUGHOUT THE MASS(BODY TNTD)  OPACFD FLSHD/HAVNG A ABSRBNT REFLCTNG     OR NON REFLCTNG LAYR,70,3258,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:25
700490,OTHER GLASS :,70,3259,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:30
700510,NON-WIRED GLASS HAVNG AN ABSQRBENT        REFLECTING/NON-REFLECTING LAYER,70,3260,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:35
700521,COLOURED NON WIRED GLASS(BODY TINTED)     OPACIFIED FLASHED/MERELY SURFACE GROUND,70,3261,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:40
700529,"OTHR N-WIRD,FLOATANDSRFC GROUND/POLISHD GLSS",70,3262,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:45
700530,"WIRED,FLOATANDSURFACE GROUND/POLISHD GLASS",70,3263,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:50
700600,"GLASS OF HEADING 7003, 7004 OR 7005, BENT, EDGE-WORKED, ENGRAVED, DRILLED, ENAMELED OR OTHERWISE WORKED",70,3264,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:31:55
700711,"TOUGHENED(TEMPERED)SAFETY GLASS OF SIZE   AND SHAPE SUITABLE FOR INCORPORATION IN   VEHICLES AIRCRAFT,SPACECRAFT OR VESS",70,3265,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:00
700719,OTHR TOUGHENED(TEMPERED)SAFETY GLASS,70,3266,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:05
700721,LMNTD SAFTY GLSS OF SZE AND SHP SUITBL FR   INCRPRTN ON VHCLS ARCRFT SPCECRFT/VSSLS,70,3267,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:10
700729,OTHER LAMINATED SAFETY GLASS,70,3268,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:15
700800,MULTIPLE WALLED INSULATING UNITS OF GLASS,70,3269,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:20
700910,REAR VIEW MIRRORS FOR VEHICLES,70,3270,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:25
700991,OTHER UNFRAMED GLASS MIRRORS,70,3271,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:30
700992,"OTHR GLASS MIRRORS, FRAMED",70,3272,"Stone, Glass & Precious Metals",Industrial Goods,2023-01-01 13:32:35
